선행품목,후행품목,선행품목hs4,후행품목hs4,최적지연기간,피어슨상관계수,피어슨p값
XUOIQPFL,UXSPKBJR,5205,3206,3,0.4468708208995674,0.004345268449476122
XUOIQPFL,VBYCLTYZ,5205,8505,3,0.6496429053257786,7.642656749702553e-06
XUOIQPFL,VWMBASNE,5205,2811,6,0.5135926075339288,0.001356877536043326
XUOIQPFL,WBLJNPZQ,5205,5309,10,0.6275019836380604,0.00012102820694446694
XUOIQPFL,WQMVCOEM,5205,2805,11,0.42058303178796785,0.018476485955345765
XUOIQPFL,XIIEJNEE,5205,3815,2,0.5398795672263833,0.00032384338789134424
YSYHGLQK,AANGBULD,2807,4810,5,0.48184590854605136,0.002530295989846549
YSYHGLQK,BUZIIBYG,2807,9403,12,0.5072283767990067,0.004224871545129596
YSYHGLQK,DDEXPPXU,2807,2807,6,0.4079509643125867,0.013517606094425427
YSYHGLQK,ELQGMQWE,2807,2002,12,0.4162560468495436,0.022137297554319677
YSYHGLQK,EVBVXETX,2807,3404,10,0.41578652577193154,0.017945012505963767
YSYHGLQK,FWUCPMMW,2807,2701,11,0.5312611755551407,0.0021032938652153174
YSYHGLQK,KAGJCHMR,2807,8467,11,0.42115372022999154,0.01830159552405555
YSYHGLQK,KJNSOAHR,2807,8479,11,0.42380886257355965,0.017505852838584808
YSYHGLQK,LPHPPJUG,2807,3824,5,0.4633072481320787,0.003879113520152733
YSYHGLQK,MBSBZBXA,2807,2846,12,0.5527578329696381,0.0015365191242329467
YSYHGLQK,NZKBIBNU,2807,5609,9,0.4700186517699615,0.005780181655197724
YSYHGLQK,RJGPVEXX,2807,2811,12,0.4075433079338637,0.02539029098157181
YSYHGLQK,SNHYOVBM,2807,3824,12,0.49294894358912444,0.005645162354829677
YSYHGLQK,UXSPKBJR,2807,3206,12,0.40901197018948426,0.02481610805150589
YSYHGLQK,WPQXWHYO,2807,2811,12,0.45551294673538373,0.011421641213935414
YSYHGLQK,ZGJXVMNI,2807,3006,11,0.4748712429410241,0.006946472154834516
YSYHGLQK,ZKENOUDA,2807,2805,11,0.5311152902450387,0.0021103696276901203
YSYHGLQK,ZXERAXWP,2807,4802,5,0.4287279406327619,0.008107456952239743
ZCELVYQU,APQGTRMF,8461,8105,8,0.434497981975724,0.010236409960367244
ZCELVYQU,ATLDMDBO,8461,2814,8,0.5421546633402443,0.0009260974384495092
ZCELVYQU,AXULOHBQ,8461,5515,4,0.48476094867815184,0.002039844207918292
ZCELVYQU,BJALXPFS,8461,2847,5,0.45025888131929764,0.005168622630900615
ZCELVYQU,BLANHGYY,8461,9022,11,0.4379609227623627,0.013733217199363388
ZCELVYQU,BSRMSVTC,8461,2805,9,0.47180473278585355,0.005572595312962501
ZCELVYQU,CCLHWFWF,8461,6211,9,0.5347306283267217,0.0013462552859818974
ZCELVYQU,DBWLZWNK,8461,5602,12,0.4150108376799395,0.022580047278480835
ZCELVYQU,DNMPSKTB,8461,2811,7,0.5192628628640216,0.001391430067265055
ZCELVYQU,ELQGMQWE,8461,2002,2,0.4576828362849774,0.0029832405404158838
ZCELVYQU,FDXPMYGF,8461,7907,7,0.49791163984856934,0.0023370741094462647
ZCELVYQU,GYHKIVQT,8461,8505,11,0.445791788188709,0.011955825438915546
ZCELVYQU,HXYSSRXE,8461,2836,8,0.5595108491710175,0.0005811165578671776
ZCELVYQU,JBVHSUWY,8461,1210,8,0.40658068563296845,0.017024140980385235
ZCELVYQU,JPBRUTWP,8461,3904,12,0.4906787115962771,0.0059047720705107856
ZCELVYQU,KEUWZRKO,8461,8102,10,0.6120520483978477,0.00019718349740585823
ZCELVYQU,LSOIUSXD,8461,5111,12,0.42846713624961585,0.018161583930920575
ZCELVYQU,MBSBZBXA,8461,2846,6,0.4042521788475979,0.01447315828215897
ZCELVYQU,OGAFEHLU,8461,7202,12,0.7554150869124138,1.3973713495106475e-06
ZCELVYQU,OKMBFVKS,8461,5705,12,0.4499229376496319,0.012608101838628271
ZCELVYQU,PYZMVUWD,8461,3824,9,0.4091618846292291,0.018060207565063702
ZCELVYQU,QRKRBYJL,8461,2841,10,0.548310869942239,0.0011581606196330546
ZCELVYQU,QVLMOEYE,8461,4202,12,0.5484170814800801,0.0017025413382605785
ZCELVYQU,RAWUKQMJ,8461,2916,10,0.5072759031305569,0.003043429921940181
ZCELVYQU,SAHWCZNH,8461,2825,11,0.4325779227528067,0.01507896534776301
ZCELVYQU,SDWAYPIK,8461,7207,11,0.6782810111076447,2.750082529872248e-05
ZCELVYQU,UGEQLMXM,8461,8714,3,0.6324740331032481,1.5629570730567006e-05
ZCELVYQU,UIFPPCLR,8461,8102,12,0.4277648401279034,0.0183729778352189
ZCELVYQU,WBLJNPZQ,8461,5309,6,0.4946156657852589,0.002165934379384999
ZCELVYQU,XIFHSOWQ,8461,8708,12,0.5030602490192163,0.0046036626275549105
ZCELVYQU,XUOIQPFL,8461,5205,8,0.4464573821629982,0.00812659699719674
ZCELVYQU,ZXERAXWP,8461,4802,2,0.4934244455233999,0.0012152295954469467
ZGJXVMNI,AANGBULD,3006,4810,4,0.5591446289826634,0.0002631297715037451
ZGJXVMNI,DDEXPPXU,3006,2807,5,0.43209051189928216,0.007571070716067122
ZGJXVMNI,DEWLVASR,3006,3038,9,0.7298630762741526,1.4366383912248216e-06
ZGJXVMNI,ELQGMQWE,3006,2002,11,0.4866759124883844,0.0054979010960529645
ZGJXVMNI,EVBVXETX,3006,3404,8,0.6694963248637997,1.4922561217568614e-05
ZGJXVMNI,FITUEHWN,3006,8714,8,0.5550440124918873,0.0006567597656274614
ZGJXVMNI,FQCLOEXA,3006,8102,9,0.5184413693505142,0.0019960484619274818
ZGJXVMNI,FRHNWLNI,3006,2846,9,0.4158459281382193,0.016089106726759332
ZGJXVMNI,FTSVTTSR,3006,2529,8,0.47341360565833934,0.004685331359267762
ZGJXVMNI,GKQIJYDH,3006,8501,12,0.5473215868330735,0.0017468243768686289
ZGJXVMNI,JSLXRQOK,3006,5119,5,0.5002855196378165,0.0016149140286236925
ZGJXVMNI,KJNSOAHR,3006,8479,10,0.6808142013700247,1.80144781308342e-05
ZGJXVMNI,LLHREMKS,3006,2807,10,0.4684103976228664,0.0068539810869661655
ZGJXVMNI,LPHPPJUG,3006,3824,7,0.4600607272341255,0.005423751336213314
ZGJXVMNI,NAQIHUKZ,3006,3813,7,0.4050785895373303,0.015781208674691228
ZGJXVMNI,NZKBIBNU,3006,5609,9,0.538079414195411,0.001238501443640256
ZGJXVMNI,RJGPVEXX,3006,2811,1,0.5733847014325401,8.905310517735098e-05
ZGJXVMNI,WPQXWHYO,3006,2811,10,0.5088756983765239,0.002937392362360711
ZGJXVMNI,XIIEJNEE,3006,3815,8,0.4392365042688712,0.009350761151779494
ZGJXVMNI,ZCELVYQU,3006,8461,12,0.6226977229181268,0.00023802591026323734
ZGJXVMNI,ZKENOUDA,3006,2805,7,0.8061555900475931,5.081065790783335e-09
ZGJXVMNI,ZXERAXWP,3006,4802,11,0.4847012823765573,0.005720476218155212
ZKENOUDA,AANGBULD,2805,4810,1,0.5410142827903226,0.0002600146105769687
ZKENOUDA,DEWLVASR,2805,3038,5,0.7922026318348195,5.178729240061471e-09
ZKENOUDA,ELQGMQWE,2805,2002,10,0.6016774789058734,0.00026985622494122343
ZKENOUDA,EVBVXETX,2805,3404,10,0.48363802224731706,0.00504187144872216
ZKENOUDA,FITUEHWN,2805,8714,6,0.46833892929434023,0.003967446652219677
ZKENOUDA,FQCLOEXA,2805,8102,7,0.4180735316932339,0.012448031197304565
ZKENOUDA,FTSVTTSR,2805,2529,6,0.565301782812356,0.00032754398902990254
ZKENOUDA,GKQIJYDH,2805,8501,7,0.4772789042279981,0.0037414919219549304
ZKENOUDA,KJNSOAHR,2805,8479,6,0.6835962457010626,4.320253851916967e-06
ZKENOUDA,LLHREMKS,2805,2807,8,0.5620817763049542,0.0005411720050203554
ZKENOUDA,MBSBZBXA,2805,2846,12,0.41290606256695594,0.023344945527020072
ZKENOUDA,NAQIHUKZ,2805,3813,5,0.46871350188658456,0.0034329531675967233
ZKENOUDA,QKXNTIIB,2805,8501,12,0.41295964974980875,0.02332521111937494
ZKENOUDA,RJGPVEXX,2805,2811,1,0.4025144807408454,0.009079719853574553
ZKENOUDA,SAAYMURU,2805,3215,8,0.4313830416747192,0.010856506817365347
ZKENOUDA,WPQXWHYO,2805,2811,8,0.4232404739143667,0.012629356980018533
ZKENOUDA,XIIEJNEE,2805,3815,6,0.5530615837610271,0.0004682689629022295
ZKENOUDA,ZCELVYQU,2805,8461,6,0.625915225903335,4.4516709266519925e-05
ZKENOUDA,ZGJXVMNI,2805,3006,2,0.44662875056301743,0.003864972463278863
ZKENOUDA,ZXERAXWP,2805,4802,4,0.470719892662641,0.002858387611475952
ZXERAXWP,FITUEHWN,4802,8714,4,0.41509454730575707,0.009557775498086334
ZXERAXWP,FRHNWLNI,4802,2846,4,0.4138079422554198,0.009806143532958278
ZXERAXWP,FTSVTTSR,4802,2529,7,0.4142251684274252,0.013366580051928255
ZXERAXWP,GKQIJYDH,4802,8501,8,0.4678236074679021,0.005271087755308907
ZXERAXWP,LRVGFDFM,4802,3102,10,0.5426318849549769,0.0013335877133210908
ZXERAXWP,SAAYMURU,4802,3215,12,0.5010284181439634,0.0047986034624316705
ZXERAXWP,WHPUAOID,4802,5512,6,0.5525163385500934,0.00047563240239682623
ZXERAXWP,XMKRPGLB,4802,2529,11,0.40120704259803247,0.02528948649150866
